Countries,Population,Total,Certain infectious and parasitic diseases,Neoplasms,Diseases of blood and disorders of immune mechanism,Endocrine nutritional and metabolic diseases,Mental and behavioural disorders,Diseases of the nervous system,Diseases of the eye and adnexa,Diseases of the ear and mastoid process,Diseases of the circulatory system,Diseases of the respiratory system,Diseases of the digestive system,Diseases of the skin and subcutaneous tissue,Diseases of the musculoskeletal system and connective tissue,Diseases of the genitourinary system,Pregnancy childbirth and the puerperium,Conditions originating in the perinatal period,Congenital malformations deformations and  abnormalities,Symptoms signs and abnormal clinical and laboratory findings,External causes of morbidity and mortality,Intestinal infectious diseases,Tuberculosis,Tetanus,Diphtheria,Whooping cough,Meningococcal infection,Septicaemia,Infections with a predominantly sexual mode of transmission (excluding HIV),Poliomyelitis,Measles,Viral hepatitis,Human immunodeficiency virus [HIV] disease,Malaria,Total of malignant neoplams,Malignant neoplasm of lip oral cavity and pharynx,Malignant neoplasm of oesophagus,Malignant neoplasm of stomach,Malignant neoplasm of colon rectosigmoid junction rectum anus and anal canal,Malignant neoplasm of liver and intrahepatic bile ducts,Malignant neoplasm of pancreas,Malignant neoplasm of trachea bronchus and lung,Melanoma and other skin cancers,Malignant neoplasm of  breast,Malignant neoplasm of cervix uteri,Malignant neoplasm of corpus uteri,Malignant neoplasm of ovary,Malignant neoplasm of prostate,Malignant neoplasm of bladder,Malignant neoplasm of lymphomas and multiple myeloma,Leukaemia,Benign neoplasms,Anaemias,Diabetes mellitus,Malnutrition,Alzheimer and other dementias,Acute rheumatic fever and chronic rheumatic heart diseases,Hypertensive diseases,Ischaemic heart diseases,Cerebrovascular diseases,Diseases of arteries arterioles and capillaries,Influenza,Pneumonia,Chronic lower respiratory diseases,Gastric and duodenal ulcer,Diseases of the liver,Disorders of kidney and ureter,Hyperplasia of prostate,Pregnancy with abortive outcome,Other direct obstetric causes,Indirect obstetric causes,Transport accidents,Falls,Accidental drowning and submersion,Exposure to smoke fire and flames,Accidental poisoning by and exposure to noxious substances,Intentional self-harm,Assault,All other external causes
Mauritius,1217341,9231,297,1234,44,2326,82,141,0,0,2858,795,348,30,19,206,9,87,45,221,489,38,17,0,0,0,0,110,1,0,0,18,100,0,1178,69,46,74,132,48,49,159,4,164,35,33,34,71,27,39,31,56,34,2268,16,32,5,440,1112,745,23,1,206,214,11,191,179,1,1,4,4,144,20,29,21,4,98,43,130 
Mayotte,227348,414,10,70,1,30,3,18,0,3,86,18,6,2,0,6,1,23,10,100,27,1,0,0,0,0,0,4,0,0,0,1,0,0,66,1,0,2,2,7,7,3,1,5,3,2,1,9,0,8,2,4,1,20,1,7,3,15,8,28,4,0,2,10,1,3,3,1,0,1,0,2,0,5,3,2,3,1,11 
Mexico,123740109,596129,18219,76988,4562,102550,4213,10310,10,22,145029,50599,57665,1543,5020,19711,969,12771,9174,10173,66231,3431,2450,4,0,54,12,4798,21,10,0,1186,4890,1,71911,1057,958,5366,4985,5765,3727,6434,1501,5338,3694,829,2023,5770,919,3786,3999,5077,3542,85311,7968,2845,743,18977,75124,31229,2058,91,16356,24864,2388,33407,14967,724,77,541,229,16012,2502,1998,478,1233,5751,21636,16621 
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Montserrat,,45,0,9,0,13,0,1,0,0,18,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,12,0,1,0,4,7,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1 
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Netherlands,16804432,141245,3183,44156,504,3777,10459,6701,17,11,38463,12269,4486,290,1078,3007,5,339,435,5622,6443,543,38,0,0,0,3,1682,0,11,0,55,34,1,42343,646,1667,1340,4976,759,2454,10277,919,3161,222,462,1010,2535,1177,1990,1284,1813,345,2899,57,12892,223,1493,9266,9400,2615,262,3463,6711,167,966,1888,34,0,5,0,588,2174,84,39,135,1856,126,1441 
Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Nicaragua,,21381,688,2823,138,1869,262,343,0,2,5744,1715,1699,74,121,1533,71,1314,565,271,2138,122,116,0,0,0,1,167,1,0,0,13,221,0,2720,45,22,331,184,314,99,192,25,170,278,38,53,215,11,98,168,103,98,1710,109,53,20,821,2852,1359,58,1,728,798,52,1209,1478,24,3,57,11,608,152,138,8,57,351,380,444 
Norway,5080166,41178,978,10825,139,982,2204,1729,2,0,12085,4024,1205,103,251,787,2,79,138,3085,2560,151,19,0,0,0,1,409,0,11,0,11,4,2,10550,150,209,320,1540,232,700,2163,377,631,75,157,284,988,340,555,335,275,84,656,90,2761,52,489,4389,2754,674,77,1437,2112,147,273,478,19,0,2,0,232,498,52,57,316,554,50,801 
Occupied Palestinian Territory,,6879,236,922,7,470,13,103,0,0,3053,348,166,1,8,298,3,373,186,308,384,0,0,0,0,0,0,235,0,0,0,1,0,0,921,5,5,40,152,67,9,165,7,83,5,17,13,43,23,41,69,1,4,421,0,16,0,181,1124,843,5,12,94,70,0,70,298,0,0,3,0,133,53,18,0,1,6,55,118 
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Panama,3805683,17767,1206,2956,148,1410,44,518,0,0,5002,1918,739,96,62,597,41,469,318,508,1735,182,204,0,0,1,0,272,0,0,0,6,515,0,2819,47,50,287,261,127,124,284,32,217,118,42,60,326,43,138,134,137,119,1102,153,150,13,503,1802,1446,136,8,687,494,24,329,511,6,3,24,14,450,144,118,9,15,130,676,193 
Paraguay,6465669,27692,1351,4041,161,2764,247,443,2,2,7351,1699,1117,70,188,798,100,845,493,2987,3028,91,190,1,0,4,0,319,17,3,0,11,213,0,3720,94,115,202,299,121,163,504,75,324,278,122,83,301,33,149,172,321,120,2218,265,133,33,1199,2567,2171,138,47,710,536,54,374,649,33,20,51,29,1211,83,175,34,26,327,538,634 
Peru,,98616,9763,18523,191,4027,0,525,0,0,17767,22094,6514,0,0,4127,97,1869,1250,317,11552,409,1336,8,0,1,3,7111,1,0,0,37,718,1,18521,227,195,2810,1209,1342,763,1778,311,998,914,406,358,1503,233,968,923,2,191,3251,703,35,106,3093,5219,4794,431,37,13941,2018,299,3470,3911,131,11,84,2,2711,240,400,95,277,344,589,6896 
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Poland,38031632,387312,1963,98937,300,7829,1531,5779,0,1,177428,22947,16548,171,612,4296,7,834,918,24758,22453,319,540,4,0,0,15,516,1,0,0,233,123,0,94116,2465,1471,5232,11296,1980,4730,22655,1589,5816,1669,1489,2603,4281,3413,3120,2763,4821,143,7441,161,2664,856,4273,40869,32762,38607,115,13362,7722,2208,6857,3734,6,0,7,0,4010,4662,884,559,1337,6218,424,4359 
Portugal,10457295,106876,2438,26407,456,5775,2223,3527,1,13,31528,12627,4583,86,391,2930,5,140,160,9358,4227,229,211,0,0,2,5,1206,3,2,0,140,458,4,25920,696,544,2266,3848,1037,1376,4010,447,1646,205,414,382,1717,924,1350,853,487,295,4548,70,3838,187,2295,6936,12273,1628,25,5935,2720,249,1615,1649,41,0,4,1,767,533,81,57,50,1053,97,1589 
Puerto Rico,3690591,29009,1305,5390,316,3760,773,2419,1,0,7171,2404,1189,206,158,1251,2,126,106,245,2187,39,11,0,0,1,2,802,4,3,0,77,242,0,5197,131,122,215,669,325,304,614,66,415,58,93,99,467,114,321,174,193,186,3127,51,2440,13,1390,2987,1342,168,25,717,998,17,665,1038,0,1,1,0,386,152,28,7,54,241,865,454 
Qatar,2101288,2133,34,223,13,139,0,23,0,0,274,93,58,3,0,69,0,68,72,624,440,0,5,0,0,0,0,14,0,0,0,9,0,0,221,2,5,9,33,18,11,30,0,31,3,6,6,9,8,6,14,2,2,127,1,0,6,49,110,40,5,1,42,7,0,25,69,0,0,0,0,275,30,21,6,9,37,9,53 
Republic of Korea,50558952,266257,6683,76621,690,11844,5190,9814,1,2,57181,22490,11171,428,1660,5652,51,689,509,24566,31015,730,2451,7,0,0,0,2196,2,2,0,763,119,3,75334,1078,1448,9180,8270,11405,4831,17177,476,2231,892,340,1038,1629,1280,2537,1593,1287,431,10888,61,8688,176,4732,13574,25447,1315,31,10809,7074,464,6665,4880,72,2,36,12,6028,2333,622,299,252,14427,564,6490 
Republic of Moldova,3558566,38060,437,5883,12,375,54,336,0,2,22130,1711,3364,31,27,291,6,153,144,265,2839,5,320,0,0,0,3,10,1,0,0,2,73,0,5829,265,56,483,815,507,338,944,90,477,161,108,99,195,117,174,139,54,7,360,1,154,82,1128,14431,5931,182,14,712,926,192,2645,258,14,0,3,3,397,183,159,179,312,576,236,797 
Reunion,849231,4253,90,999,15,279,123,166,1,0,1050,292,201,5,24,69,2,45,24,546,322,22,3,0,0,0,0,43,0,0,0,8,4,0,967,39,41,64,110,62,37,162,9,62,16,26,15,49,19,37,37,32,8,214,19,118,14,96,282,318,43,11,73,103,7,109,57,0,0,1,1,36,36,11,10,30,93,12,94 
Rodrigues,41312,209,4,27,1,45,2,4,0,0,84,13,8,1,2,5,0,3,0,3,7,1,0,0,0,0,0,1,0,0,0,0,2,0,26,1,0,3,2,0,1,8,0,2,1,0,0,5,0,1,1,1,1,41,0,1,0,22,34,18,0,0,3,5,0,5,5,0,0,0,0,0,1,1,0,0,2,0,3 
Romania,22359849,249904,2361,49733,132,2355,210,3122,0,1,147518,12690,14047,86,45,3157,27,663,500,3033,10224,92,1136,4,0,0,8,808,1,0,0,46,172,1,49445,2144,679,3421,5815,2822,2830,9990,818,3241,1688,637,1042,2174,1482,1172,1242,288,86,2219,87,1679,342,27322,49713,46192,11144,14,5468,5479,458,9589,2994,113,6,14,7,2371,1244,634,350,789,2420,368,2048 
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Saint Lucia,182305,1093,46,193,15,100,2,15,0,1,396,64,51,7,7,27,1,21,6,22,119,5,5,0,0,0,0,28,0,0,0,0,1,0,185,5,4,14,12,3,5,17,1,16,11,5,2,32,0,13,10,8,10,74,1,4,4,70,75,143,14,0,14,25,9,21,13,4,0,1,0,31,3,10,1,3,14,33,24 
Saint Pierre and Miquelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Saint Vincent and the Grenadines,109327,911,78,174,13,116,2,10,0,0,319,33,38,3,4,16,2,20,6,18,59,0,1,0,0,0,0,48,0,0,0,0,23,0,173,5,1,6,8,8,3,14,2,14,14,5,5,27,3,9,2,1,11,107,2,1,0,54,127,90,4,0,17,6,7,10,8,0,1,1,0,7,4,4,1,2,0,24,17 
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Serbia,7164132,100300,583,21646,217,2909,1219,1775,1,0,53367,4833,3437,65,168,2058,9,292,113,4436,3172,114,125,1,0,0,0,196,1,0,0,44,28,1,21091,468,274,982,2656,765,1071,5229,408,1647,468,346,449,942,641,589,550,555,125,2803,6,1263,74,4820,9861,13164,2425,15,1053,2577,543,839,1949,44,0,7,2,598,341,72,43,45,1198,152,723 
Seychelles,89949,717,58,119,10,13,2,11,0,0,224,117,49,1,0,41,0,8,2,15,47,5,2,0,0,0,0,40,0,0,0,1,3,0,118,8,3,6,18,3,1,7,,11,5,3,4,15,3,7,1,1,10,7,1,,0,44,38,52,,0,84,23,6,15,,,0,0,0,10,2,12,3,0,9,4,7 
Singapore,3844751,17810,193,5561,12,244,3,130,0,1,5392,3918,389,111,59,947,0,31,38,54,727,28,46,0,0,0,1,45,0,0,0,8,44,0,5493,236,103,322,800,521,292,1209,31,451,69,76,123,180,61,206,148,68,4,240,0,3,22,564,2756,1580,151,0,3396,418,41,156,462,0,0,0,0,117,129,7,3,14,357,8,92 
Slovakia,5413393,52084,333,13463,60,968,725,926,0,6,24128,3032,2843,149,76,755,1,127,178,1175,3139,24,20,0,0,0,3,228,0,0,0,16,2,2,13377,690,277,694,2091,412,716,2231,323,973,240,234,276,626,362,598,394,86,19,792,28,1097,100,1347,14370,5039,470,14,1848,863,238,1488,618,7,1,0,0,367,1189,144,31,147,616,67,578 
Slovenia,2059114,19334,108,6066,24,392,204,360,0,1,7478,1335,1086,35,75,322,1,33,41,316,1457,3,9,0,0,0,1,66,1,0,0,3,5,0,6018,152,82,346,784,251,355,1072,163,407,41,107,145,370,178,326,199,48,3,337,0,114,84,695,1974,1888,382,3,749,384,67,560,205,0,0,0,1,150,533,20,7,57,446,21,223 
South Africa,53416609,458933,103277,37978,10313,28934,1780,10972,18,58,76343,47527,11880,825,1510,8777,946,9204,1924,57848,46821,15700,41094,9,2,1,51,5316,88,2,7,316,23124,241,36671,1114,2659,1161,2254,1580,1272,5142,607,3034,3111,501,684,2675,513,1833,971,1307,2245,22183,1601,1811,365,16740,11062,22438,1386,494,23117,12019,1489,4116,7874,146,107,547,292,5666,181,1511,2215,787,590,4981,30890 
Spain,46593236,390419,6208,111021,1639,12206,16977,21468,9,9,117484,42565,19378,1290,3361,11689,18,713,758,8948,14678,801,291,4,0,4,21,2917,6,7,0,841,749,0,107136,2459,1798,5626,15600,5082,6039,21689,1571,6477,640,1664,1873,5787,5153,4832,3469,3885,1072,9391,136,29952,1452,11243,33413,27850,5170,88,8333,15387,442,5710,7466,141,2,16,0,2125,2672,422,140,872,3873,315,4259 
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Suriname,533450,3147,198,462,8,212,12,42,0,0,868,195,146,31,12,110,11,116,34,329,360,13,5,0,0,0,0,45,0,0,0,14,95,1,457,13,1,13,64,27,22,64,2,33,23,9,12,52,4,25,16,5,5,198,3,3,1,75,251,351,19,2,126,36,15,57,72,1,0,8,3,57,4,31,5,2,133,34,94 
Sweden,9600379,90505,2280,23133,300,2432,5939,3988,2,3,33569,6085,2729,178,439,1118,7,144,250,3093,4816,341,42,0,0,0,3,1042,0,25,0,81,15,1,22182,319,435,646,2759,686,1675,3631,580,1473,166,344,538,2343,684,1216,761,951,186,1971,68,7960,140,2296,13190,6919,1874,146,2073,2923,302,726,762,44,1,4,1,302,967,83,64,437,1230,80,1653 
Switzerland,8089346,64961,767,17249,160,1729,5053,3338,20,7,21512,4116,2512,87,614,969,2,164,295,2548,3819,123,19,1,0,0,2,201,2,11,1,12,36,1,16675,447,477,569,1660,715,1214,3169,424,1329,70,227,417,1356,550,927,591,574,96,1315,65,6067,67,3037,7725,3703,1020,59,1263,2077,125,686,615,33,0,1,1,320,1766,56,26,139,1071,45,396 
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
TFYR Macedonia,2064032,19208,50,3654,12,839,21,224,0,0,11101,665,381,2,7,280,1,173,29,1217,552,0,19,0,0,0,3,20,0,0,0,5,1,0,3640,58,30,307,418,178,207,848,97,272,36,89,71,203,112,79,84,14,9,836,1,61,12,996,1587,3601,305,1,70,369,30,188,277,2,0,1,0,145,47,17,12,14,170,18,129 
Thailand,64621302,426065,42461,67691,780,11529,917,7354,3,5,54370,33833,16656,1880,1865,16778,166,2559,1388,126419,39411,1510,5502,36,10,0,4,26523,4,0,1,625,5683,42,67181,2475,1413,1501,3407,15415,1078,11669,323,3246,2031,523,960,1069,607,676,2298,510,440,9703,257,3550,115,5186,17394,23222,1104,12,20093,7293,322,9558,15162,111,30,101,35,14801,1772,3712,250,76,3961,3023,11816 
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Tunisia,,21885,684,3458,101,1982,104,496,0,1,5717,1310,686,89,50,468,28,1171,519,3824,1197,40,65,2,0,6,2,412,0,0,1,72,7,0,3313,93,20,150,279,191,146,815,9,255,11,70,45,219,132,112,137,145,58,1705,14,211,28,446,1319,2183,54,35,362,459,28,210,422,13,1,27,0,298,12,38,3,13,11,10,812 
Turkey,76054617,357533,6336,76223,1484,20030,560,14652,0,1,142227,35150,9453,269,1131,10751,302,6791,4804,7761,19608,554,580,8,0,0,22,3520,1,4,7,930,70,4,74599,834,816,6611,6422,2835,4373,22186,976,3541,515,863,1393,3526,2008,3119,3010,1624,660,16343,513,9364,309,18276,55244,35871,2375,101,6631,23769,520,3424,9488,276,2,155,141,6677,3608,646,349,530,1811,1301,4686 
Turkmenistan,5240088,30510,742,2501,59,524,20,340,0,5,14307,1719,2077,1,41,422,9,1285,820,4077,1561,71,392,0,0,0,10,137,0,0,0,58,0,0,2471,114,218,268,104,144,48,198,,252,159,31,55,32,41,64,76,29,35,499,4,,69,2991,6461,3748,,24,754,172,119,1813,,,1,8,0,144,27,66,58,46,101,84,1035 
Turks and Caicos Islands,,99,2,16,0,9,3,0,0,0,31,3,2,1,0,2,0,2,1,0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,16,0,1,0,2,1,0,2,1,2,1,0,0,2,0,2,0,0,0,7,0,3,0,2,19,5,1,0,1,2,0,0,1,0,0,0,0,18,0,3,0,0,0,4,1 
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
United Kingdom,64105654,576458,6265,165842,1102,7974,43207,25776,14,26,159795,83386,27907,1911,4690,11064,50,1643,1824,11718,22264,1788,340,0,0,3,53,2677,4,33,2,265,224,7,161986,2647,7752,4704,16282,4845,8522,35522,2968,11476,886,2031,4098,10873,5194,7858,4760,3856,421,5857,86,55019,1048,5607,73024,40287,9708,205,29348,34050,2165,8770,5305,159,3,30,17,1792,5147,262,296,2878,4824,147,6918 
United States of America,317135919,2596993,70601,600163,10166,109159,156415,151784,43,71,800918,261071,98383,4330,13534,64085,1138,12084,9583,37755,195710,10638,589,3,0,12,59,38156,55,125,0,8157,6955,10,584905,8850,14690,11261,52252,24032,38996,156252,12748,40861,4217,9325,14276,27682,15757,33532,23428,15258,4894,75578,3224,234242,3260,71942,370213,128978,25641,3550,53282,149205,2950,48612,51058,558,27,575,262,37184,30208,3391,2760,38851,41149,16118,26049 
Uruguay,3407969,32795,698,7893,179,1158,730,1237,0,1,9002,3337,1328,191,281,999,9,177,181,2959,2421,138,61,1,0,3,1,252,5,0,0,8,174,3,7609,129,212,432,920,100,528,1250,93,636,92,146,145,545,222,290,191,284,131,790,66,1138,31,688,2317,2582,477,3,1204,1115,41,302,638,19,1,5,3,470,49,70,58,24,555,219,976 
Uzbekistan,29033361,145672,2992,11435,274,4527,11,2762,1,1,88780,8386,8321,15,223,2779,120,3291,607,1674,9473,80,1789,0,1,0,36,497,5,0,0,316,221,0,11387,479,558,1615,635,758,326,1265,116,1220,621,214,165,126,142,397,490,48,218,4473,1,5,571,18114,43813,14241,4045,325,3420,1753,517,7048,2707,40,2,107,7,2695,318,916,328,361,1950,497,2408 
Venezuela (Bolivarian Republic of),30276045,149876,5897,25454,468,12397,11,2386,0,7,45205,10794,6198,12,538,2694,410,5276,2426,634,29069,1017,694,7,0,24,20,935,17,0,0,59,2053,38,23116,441,329,1791,1733,908,955,3413,494,2062,1386,496,495,2438,323,1065,881,2338,322,11459,457,540,120,5689,24086,11163,699,13,4388,4333,372,3098,2172,132,27,234,148,7067,674,420,118,109,618,8846,11217 
Virgin Islands (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
